Age,Review Text,Rating,Positive Feedback Count,Department Name
69,,5,0,Bottoms
31,,3,0,Tops
33,,5,5,Tops
34,,5,9,Tops
42,,5,9,Dresses
36,,5,1,Tops
41,,5,1,Tops
37,,3,13,Tops
44,,1,0,Tops
53,,3,1,Tops
23,,5,0,Tops
34,,5,0,Bottoms
29,,3,0,Tops
45,,3,0,Tops
40,,5,0,Tops
42,,4,0,Tops
42,,4,1,Tops
54,,2,4,Tops
33,,5,0,Tops
43,,3,3,Tops
47,,5,1,Bottoms
48,,3,1,Tops
56,,4,2,Dresses
48,,5,3,Dresses
35,,5,0,Dresses
28,,5,0,Dresses
35,,5,0,Dresses
22,,5,1,Dresses
33,,3,5,Dresses
44,,1,1,Dresses
46,,5,0,Dresses
47,,5,0,Dresses
45,,5,3,Dresses
33,,5,4,Dresses
39,,5,0,Dresses
28,,4,0,Dresses
31,,5,0,Bottoms
54,,5,3,Dresses
28,,4,0,Bottoms
45,,5,0,Tops
35,,3,43,Dresses
34,,5,0,Tops
53,,3,3,Jackets
51,,5,0,Jackets
41,,4,0,Tops
27,,5,5,Jackets
33,,3,2,Dresses
59,,5,3,Tops
37,,5,1,Tops
40,,5,12,Dresses
45,,4,0,Tops
39,,4,1,Intimate
42,,5,0,Tops
55,,3,39,Tops
39,,4,4,Intimate
39,,4,8,Tops
69,,5,1,Jackets
62,,5,0,Tops
59,,4,0,Tops
46,,3,39,Tops
31,,1,2,Dresses
52,,4,0,Tops
42,,5,0,Tops
58,,5,0,Tops
56,,4,1,Tops
38,,5,0,Bottoms
41,,2,10,Dresses
30,,5,0,Jackets
36,,5,8,Dresses
46,,5,1,Tops
34,,5,0,Tops
64,,5,5,Tops
35,,2,0,Dresses
24,,1,5,Tops
33,,3,1,Tops
46,,5,0,Dresses
32,,5,0,Bottoms
34,,4,0,Jackets
34,,3,0,Tops
35,,5,2,Tops
36,,5,0,Tops
45,,5,4,Dresses
65,,5,13,Dresses
54,,3,0,Dresses
59,,5,3,Dresses
65,,5,0,Tops
60,,5,0,Tops
64,,5,0,Tops
58,,5,0,Dresses
35,,4,0,Tops
31,,5,0,Dresses
61,,5,2,Bottoms
31,,4,0,Tops
38,,5,2,Tops
52,,5,0,Dresses
36,,5,4,Tops
70,,4,0,Tops
68,,4,10,Dresses
38,,5,1,Jackets
58,,5,0,Jackets
42,,5,5,Tops
23,,4,93,Tops
63,,3,0,Tops
46,,5,2,Dresses
32,,1,0,Tops
29,,3,0,Bottoms
38,,4,2,Jackets
31,,4,0,Dresses
33,,1,0,Tops
57,,5,3,Tops
48,,5,0,Tops
39,,3,0,Dresses
39,,2,1,Dresses
46,,4,1,Tops
43,,3,0,Tops
47,,4,1,Tops
38,,4,1,Tops
64,,5,1,Bottoms
37,,4,0,Tops
66,,4,5,Tops
38,,5,0,Tops
37,,5,7,Dresses
32,,5,0,Tops
47,,5,0,Tops
40,,5,0,Dresses
47,,5,1,Tops
53,,4,0,Tops
37,,3,2,Bottoms
34,,3,1,Tops
34,,2,1,Intimate
53,,5,16,Dresses
33,,3,5,Intimate
66,,5,1,Tops
42,,4,0,Bottoms
59,,3,4,Tops
27,,5,0,Intimate
31,,5,3,Tops
30,,1,1,Tops
23,,5,0,Tops
52,,5,1,Bottoms
34,,5,1,Tops
52,,5,1,Tops
39,,4,0,Tops
39,,3,0,Tops
61,,5,8,Bottoms
23,,5,7,Tops
37,,4,0,Tops
39,,5,0,Tops
75,,5,1,Intimate
37,,4,1,Intimate
35,,2,4,Dresses
26,,5,0,Bottoms
60,,5,23,Dresses
34,,5,1,Tops
21,,5,1,Tops
32,,2,9,Tops
43,,5,0,Tops
53,,5,0,Tops
43,,4,8,Tops
57,,4,3,Dresses
61,,3,1,Dresses
23,,5,3,Bottoms
76,,5,0,Tops
40,,5,3,Tops
68,,4,1,Tops
62,,5,1,Bottoms
40,,2,0,Intimate
84,,5,0,Tops
68,,4,1,Bottoms
55,,3,2,Tops
27,,5,1,Tops
44,,3,4,Tops
36,,3,3,Bottoms
50,,5,0,Bottoms
35,,3,2,Tops
47,,4,0,Bottoms
30,,4,8,Bottoms
46,,5,0,Bottoms
25,,4,0,Bottoms
41,,5,7,Bottoms
60,,5,0,Bottoms
63,,4,0,Tops
46,,5,0,Intimate
66,,3,2,Tops
61,,5,0,Bottoms
46,,1,5,Bottoms
29,,5,0,Intimate
58,,5,3,Bottoms
30,,1,1,Bottoms
39,,5,1,Tops
48,,5,0,Tops
61,,5,2,Bottoms
60,,5,0,Bottoms
35,,2,0,Bottoms
33,,5,0,Bottoms
56,,5,0,Tops
52,,3,5,Bottoms
32,,3,1,Bottoms
49,,3,6,Bottoms
49,,2,12,Bottoms
41,,3,5,Bottoms
60,,5,0,Tops
48,,2,0,Bottoms
71,,3,0,Bottoms
58,,5,1,Trend
37,,3,4,Bottoms
60,,5,9,Bottoms
53,,2,0,Bottoms
56,,5,2,Bottoms
42,,5,6,Bottoms
51,,2,7,Tops
51,,4,11,Bottoms
62,,5,0,Bottoms
63,,3,0,Bottoms
44,,1,13,Bottoms
33,,5,4,Tops
62,,5,2,Trend
46,,4,0,Bottoms
46,,5,7,Tops
60,,5,0,Bottoms
46,,5,0,Intimate
34,,4,1,Bottoms
62,,3,0,Bottoms
36,,5,3,Bottoms
47,,3,0,Bottoms
36,,4,0,Tops
51,,2,2,Tops
42,,5,0,Bottoms
36,,5,6,Tops
29,,4,2,Tops
26,,5,3,Tops
65,,5,2,Bottoms
59,,5,0,Tops
31,,5,1,Bottoms
36,,5,1,Tops
46,,5,9,Bottoms
39,,3,0,Bottoms
62,,2,4,Tops
23,,5,2,Tops
42,,3,11,Tops
46,,4,3,Intimate
63,,5,0,Tops
34,,5,3,Tops
33,,4,0,Tops
39,,5,4,Bottoms
37,,5,1,Bottoms
40,,5,1,Tops
55,,5,1,Tops
63,,5,0,Tops
21,,5,1,Bottoms
46,,4,2,Tops
52,,5,1,Bottoms
46,,5,0,Bottoms
42,,5,3,Bottoms
44,,4,2,Tops
50,,5,7,Tops
75,,5,23,Tops
36,,5,0,Tops
45,,4,2,Bottoms
58,,5,1,Tops
33,,5,11,Bottoms
72,,5,4,Tops
27,,5,0,Tops
47,,3,5,Tops
83,,5,8,Dresses
37,,5,0,Bottoms
46,,4,3,Tops
24,,4,0,Tops
55,,5,3,Tops
55,,5,2,Tops
56,,3,1,Bottoms
47,,5,4,Tops
41,,5,2,Bottoms
53,,2,1,Tops
89,,5,1,Tops
38,,4,21,Tops
41,,4,2,Tops
41,,5,1,Bottoms
31,,5,10,Tops
56,,5,1,Tops
34,,5,0,Tops
59,,5,1,Tops
56,,1,11,Tops
30,,5,0,Intimate
63,,5,1,Tops
48,,5,11,Tops
46,,5,1,Bottoms
34,,4,2,Tops
78,,3,13,Tops
36,,3,2,Tops
48,,5,0,Bottoms
59,,5,0,Tops
34,,2,1,Bottoms
37,,5,2,Tops
53,,4,24,Tops
34,,5,0,Bottoms
42,,2,0,Tops
59,,5,1,Bottoms
38,,4,0,Bottoms
34,,5,1,Dresses
34,,2,2,Tops
64,,3,2,Tops
39,,1,1,Tops
52,,4,0,Tops
24,,5,2,Tops
37,,5,2,Tops
35,,5,0,Tops
29,,1,1,Tops
41,,5,2,Bottoms
39,,2,1,Tops
59,,2,7,Jackets
36,,2,4,Bottoms
29,,4,1,Tops
57,,4,1,Tops
46,,4,0,Tops
38,,5,0,Tops
36,,5,0,Intimate
38,,1,0,Jackets
40,,2,0,Tops
35,,2,10,Tops
32,,3,10,Tops
41,,3,0,Intimate
42,,5,0,Tops
37,,3,0,Dresses
37,,3,0,Intimate
50,,2,3,Intimate
28,,4,2,Intimate
40,,5,1,Tops
37,,2,2,Tops
63,,1,2,Tops
56,,5,1,Dresses
63,,5,1,Jackets
66,,5,1,Bottoms
44,,4,0,Dresses
41,,5,0,Dresses
62,,2,7,Tops
45,,5,1,Dresses
68,,5,0,Dresses
48,,4,1,Tops
26,,5,7,Dresses
53,,5,4,Dresses
41,,5,1,Tops
38,,5,0,Jackets
33,,5,15,Jackets
33,,5,0,Dresses
48,,3,4,Dresses
39,,3,1,Dresses
39,,4,1,Jackets
39,,5,5,Dresses
41,,5,2,Tops
49,,5,0,Tops
62,,5,1,Dresses
35,,4,0,Tops
24,,3,0,Dresses
28,,5,1,Dresses
30,,3,5,Bottoms
24,,5,0,Dresses
56,,3,9,Dresses
35,,1,7,Dresses
33,,3,1,Dresses
35,,4,3,Bottoms
50,,5,4,Tops
49,,1,1,Dresses
63,,5,7,Bottoms
26,,4,1,Dresses
35,,4,0,Dresses
49,,4,6,Bottoms
47,,4,5,Dresses
35,,5,0,Dresses
24,,3,0,Dresses
62,,4,13,Jackets
23,,3,9,Jackets
38,,5,4,Dresses
22,,3,0,Dresses
53,,5,2,Tops
36,,1,11,Bottoms
34,,4,1,Dresses
35,,5,16,Jackets
34,,1,0,Dresses
35,,4,0,Dresses
33,,5,5,Tops
62,,5,1,Dresses
45,,5,0,Dresses
45,,5,3,Dresses
58,,4,0,Dresses
62,,5,3,Tops
36,,5,8,Dresses
38,,5,0,Dresses
31,,3,0,Dresses
57,,5,3,Dresses
48,,1,6,Bottoms
39,,4,1,Jackets
39,,4,22,Dresses
46,,4,27,Dresses
28,,3,0,Dresses
38,,5,0,Dresses
24,,5,1,Dresses
28,,3,4,Tops
62,,4,0,Dresses
39,,5,0,Tops
35,,3,1,Jackets
33,,5,1,Dresses
64,,5,7,Dresses
68,,5,0,Tops
51,,5,3,Dresses
46,,3,0,Tops
47,,5,1,Bottoms
39,,5,0,Tops
26,,5,0,Jackets
26,,5,0,Dresses
48,,3,1,Dresses
37,,4,0,Bottoms
57,,5,0,Dresses
69,,4,6,Dresses
61,,5,0,Intimate
56,,5,0,Dresses
39,,5,6,Tops
39,,2,0,Dresses
23,,4,1,Dresses
42,,2,0,Tops
59,,3,1,Dresses
47,,4,51,Dresses
63,,5,0,Bottoms
38,,2,1,Bottoms
34,,2,8,Dresses
29,,3,0,Dresses
29,,4,2,Bottoms
37,,5,6,Dresses
49,,5,8,Tops
49,,4,0,Dresses
49,,5,0,Tops
93,,4,0,Tops
41,,1,0,Tops
44,,4,0,Dresses
55,,5,2,Tops
42,,5,0,Tops
35,,4,6,Dresses
37,,3,1,Dresses
41,,3,30,Dresses
26,,3,0,Dresses
53,,5,1,Tops
41,,5,1,Dresses
36,,5,1,Tops
28,,3,0,Dresses
33,,5,1,Dresses
52,,5,0,Tops
54,,4,2,Tops
67,,2,17,Dresses
33,,5,7,Dresses
61,,4,0,Dresses
52,,5,0,Tops
42,,3,2,Dresses
41,,2,10,Tops
64,,5,2,Bottoms
26,,5,0,Tops
63,,5,0,Bottoms
39,,5,10,Intimate
37,,3,5,Intimate
21,,5,1,Bottoms
46,,5,1,Intimate
33,,4,6,Jackets
51,,5,2,Intimate
36,,5,3,Bottoms
59,,4,0,Bottoms
81,,5,1,Jackets
50,,3,8,Intimate
26,,2,0,Jackets
43,,3,0,Bottoms
34,,5,2,Tops
41,,5,0,Tops
33,,3,0,Tops
30,,5,0,Tops
27,,3,0,Tops
37,,5,0,Tops
32,,5,3,Tops
55,,5,0,Dresses
32,,5,0,Tops
40,,5,0,Tops
53,,3,1,Tops
52,,2,0,Tops
56,,5,4,Dresses
53,,5,10,Tops
33,,5,0,Tops
62,,5,2,Dresses
20,,5,1,Jackets
46,,4,1,Dresses
34,,5,5,Tops
31,,5,0,Tops
37,,4,12,Tops
77,,2,2,Tops
46,,5,0,Tops
46,,4,0,Tops
26,,5,1,Tops
53,,5,0,Tops
58,,5,6,Tops
25,,4,1,Tops
40,,2,11,Tops
64,,5,2,Tops
25,,5,2,Intimate
45,,2,0,Trend
43,,5,1,Tops
53,,5,2,Tops
66,,5,0,Dresses
51,,5,2,Tops
61,,4,0,Jackets
49,,4,0,Tops
49,,4,0,Tops
49,,3,5,Tops
49,,4,1,Tops
38,,5,0,Tops
41,,5,2,Intimate
56,,5,2,Tops
57,,5,1,Tops
39,,5,7,Tops
35,,2,6,Jackets
72,,3,1,Tops
21,,4,1,Tops
43,,5,2,Tops
62,,5,8,Dresses
57,,5,0,Dresses
35,,1,0,Tops
54,,5,0,Dresses
45,,5,1,Tops
28,,4,6,Dresses
65,,5,2,Tops
60,,3,0,Tops
25,,5,0,Tops
36,,5,3,Tops
26,,3,7,Tops
50,,5,4,Tops
55,,2,0,Tops
22,,5,0,Intimate
35,,5,6,Jackets
48,,5,0,Intimate
30,,4,0,Intimate
37,,5,0,Dresses
46,,4,30,Dresses
53,,5,4,Dresses
48,,3,0,Dresses
36,,4,4,Jackets
46,,4,0,Tops
37,,4,1,Intimate
23,,5,0,Tops
33,,2,9,Dresses
35,,4,5,Dresses
56,,4,0,Tops
32,,5,0,Dresses
24,,5,12,Dresses
35,,4,0,Dresses
21,,5,0,Dresses
34,,5,0,Dresses
29,,3,0,Dresses
25,,4,1,Intimate
24,,5,2,Intimate
49,,5,11,Dresses
57,,4,0,Dresses
46,,3,0,Dresses
33,,5,9,Intimate
28,,1,10,Dresses
65,,5,0,Dresses
38,,4,1,Dresses
33,,5,3,Intimate
35,,5,0,Dresses
35,,5,10,Intimate
48,,5,1,Bottoms
48,,5,0,Tops
49,,5,3,Dresses
39,,4,15,Dresses
34,,5,16,Dresses
33,,4,9,Bottoms
48,,5,0,Dresses
48,,5,0,Dresses
48,,5,0,Dresses
40,,5,1,Dresses
65,,5,1,Dresses
42,,4,5,Tops
30,,5,0,Dresses
53,,4,1,Bottoms
32,,5,2,Dresses
39,,5,17,Dresses
61,,5,4,Bottoms
70,,3,16,Tops
39,,5,8,Bottoms
54,,3,6,Bottoms
46,,4,0,Bottoms
33,,5,1,Tops
64,,5,0,Tops
44,,5,0,Dresses
42,,5,0,Tops
44,,4,0,Tops
43,,4,1,Dresses
44,,4,0,Tops
57,,5,1,Dresses
56,,5,0,Bottoms
21,,5,2,Dresses
50,,2,1,Dresses
46,,5,2,Dresses
44,,5,12,Dresses
43,,5,1,Tops
39,,3,0,Dresses
68,,5,5,Dresses
48,,4,1,Tops
42,,5,6,Dresses
61,,4,0,Tops
40,,5,0,Dresses
67,,4,16,Dresses
61,,5,0,Tops
31,,5,3,Bottoms
36,,5,8,Bottoms
52,,4,0,Intimate
53,,5,0,Dresses
43,,5,0,Tops
32,,5,0,Bottoms
55,,5,0,Tops
70,,5,17,Dresses
48,,5,2,Bottoms
38,,5,0,Dresses
40,,5,15,Bottoms
27,,1,3,Jackets
52,,3,3,Bottoms
60,,4,5,Tops
40,,3,2,Bottoms
45,,3,0,Bottoms
67,,2,18,Tops
39,,5,3,Dresses
50,,4,1,Tops
64,,5,4,Jackets
35,,2,1,Dresses
38,,5,2,Dresses
57,,5,0,Dresses
58,,5,2,Bottoms
37,,5,0,Tops
42,,3,0,Tops
33,,5,0,Tops
63,,3,0,Intimate
64,,4,0,Tops
55,,5,4,Bottoms
36,,4,0,Jackets
33,,3,0,Tops
69,,5,0,Tops
49,,3,9,Tops
26,,5,0,Tops
34,,5,10,Tops
19,,3,4,Tops
35,,5,28,Tops
29,,4,0,Intimate
57,,3,0,Tops
30,,4,9,Tops
39,,4,2,Tops
39,,4,10,Tops
47,,3,0,Tops
32,,5,0,Tops
48,,5,0,Intimate
74,,5,1,Tops
61,,5,0,Tops
43,,5,1,Tops
57,,5,0,Jackets
46,,2,1,Tops
42,,5,1,Tops
29,,4,0,Bottoms
40,,5,9,Tops
31,,4,0,Tops
53,,5,4,Tops
41,,5,5,Tops
49,,5,12,Tops
35,,2,0,Tops
69,,5,0,Tops
53,,4,0,Tops
45,,5,0,Tops
36,,5,1,Intimate
66,,5,3,Tops
32,,4,2,Intimate
49,,4,0,Tops
27,,5,0,Intimate
31,,5,0,Tops
70,,5,4,Tops
41,,3,5,Tops
56,,5,0,Tops
27,,5,0,Intimate
47,,5,4,Tops
32,,5,0,Jackets
36,,5,0,Tops
47,,5,1,Intimate
31,,3,13,Tops
63,,4,2,Tops
32,,4,5,Tops
47,,4,0,Tops
51,,1,0,Tops
34,,5,0,Tops
38,,4,0,Tops
56,,3,0,Intimate
26,,5,3,Tops
36,,5,20,Tops
36,,5,7,Tops
36,,3,1,Tops
41,,5,0,Bottoms
37,,5,0,Tops
66,,4,0,Tops
33,,5,0,Intimate
30,,5,0,Tops
28,,1,0,Tops
40,,3,5,Tops
32,,4,5,Tops
76,,5,0,Intimate
25,,3,1,Tops
46,,5,0,Tops
39,,5,0,Dresses
29,,5,0,Tops
64,,5,1,Tops
55,,5,0,Intimate
47,,5,0,Tops
36,,5,1,Intimate
41,,5,5,Tops
26,,4,0,Tops
37,,5,1,Tops
47,,5,2,Tops
48,,5,1,Tops
61,,3,6,Bottoms
23,,5,1,Tops
59,,5,2,Tops
24,,5,0,Tops
54,,4,0,Tops
48,,2,8,Tops
26,,5,0,Tops
46,,5,1,Intimate
60,,5,0,Bottoms
53,,5,5,Intimate
21,,5,0,Tops
28,,4,0,Dresses
32,,5,3,Tops
42,,1,0,Tops
39,,2,2,Tops
38,,5,3,Tops
31,,3,4,Dresses
29,,5,3,Dresses
40,,2,4,Tops
67,,5,12,Tops
31,,5,0,Tops
40,,5,1,Intimate
38,,4,1,Dresses
23,,2,3,Tops
42,,4,12,Tops
46,,5,2,Tops
42,,2,1,Tops
31,,5,0,Intimate
53,,1,0,Tops
47,,5,1,Tops
49,,5,0,Tops
64,,5,0,Tops
51,,2,13,Dresses
39,,3,0,Tops
34,,3,7,Tops
64,,3,0,Tops
55,,5,2,Dresses
32,,4,4,Dresses
43,,3,9,Tops
66,,5,4,Bottoms
39,,5,0,Tops
46,,5,0,Intimate
39,,5,4,Tops
39,,5,0,Tops
52,,3,3,Tops
26,,3,1,Tops
33,,4,0,Tops
75,,5,20,Tops
31,,5,0,Intimate
62,,5,0,Bottoms
45,,5,2,Tops
31,,4,7,Tops
39,,4,3,Tops
52,,5,2,Intimate
46,,5,2,Tops
41,,4,0,Tops
63,,4,0,Dresses
42,,4,20,Dresses
34,,5,3,Tops
48,,4,4,Tops
38,,5,8,Dresses
52,,5,7,Dresses
31,,1,0,Dresses
47,,5,1,Dresses
41,,5,2,Tops
25,,3,0,Tops
40,,5,2,Tops
67,,5,3,Tops
38,,4,1,Dresses
38,,4,0,Tops
35,,5,19,Dresses
31,,2,0,Tops
20,,5,0,Dresses
44,,5,0,Bottoms
63,,5,28,Tops
23,,5,11,Tops
37,,5,2,Tops
24,,5,0,Dresses
56,,5,2,Tops
49,,3,3,Tops
37,,5,45,Tops
37,,5,1,Jackets
24,,2,0,Dresses
38,,5,3,Tops
62,,5,2,Tops
39,,5,0,Dresses
50,,5,3,Dresses
42,,5,6,Dresses
38,,4,0,Tops
50,,5,0,Tops
46,,2,1,Tops
24,,5,31,Dresses
60,,4,0,Tops
30,,3,0,Dresses
40,,5,0,Dresses
32,,3,0,Tops
29,,5,0,Bottoms
46,,5,0,Tops
53,,5,0,Tops
44,,3,4,Trend
44,,4,1,Tops
43,,4,0,Tops
38,,2,0,Bottoms
36,,5,0,Dresses
57,,5,0,Dresses
48,,3,0,Tops
42,,5,1,Bottoms
20,,5,1,Tops
34,,5,1,Intimate
47,,5,0,Bottoms
43,,4,0,Dresses
74,,4,0,Bottoms
39,,5,0,Tops
50,,3,0,Tops
46,,4,0,Bottoms
30,,5,2,Dresses
30,,5,5,Dresses
59,,5,1,Bottoms
39,,5,4,Bottoms
39,,3,0,Bottoms
43,,5,3,Bottoms
40,,4,1,Bottoms
38,,4,0,Bottoms
40,,5,0,Tops
32,,4,0,Tops
52,,5,0,Bottoms
30,,5,0,Dresses
48,,5,0,Bottoms
47,,4,1,Bottoms
49,,5,1,Bottoms
35,,4,0,Bottoms
23,,5,9,Bottoms
36,,5,0,Bottoms
32,,5,1,Tops
50,,4,0,Bottoms
38,,4,2,Tops
32,,5,0,Bottoms
59,,4,0,Bottoms
35,,5,1,Bottoms
28,,4,0,Dresses
44,,4,1,Tops
65,,5,0,Intimate
44,,5,0,Bottoms
29,,4,0,Tops
66,,4,3,Tops
71,,4,0,Bottoms
46,,5,0,Bottoms
31,,5,0,Dresses
43,,3,0,Tops
32,,5,4,Dresses
41,,5,4,Dresses
35,,5,0,Bottoms
52,,5,1,Intimate
57,,4,14,Bottoms
26,,5,0,Intimate
48,,2,1,Tops
49,,4,1,Bottoms
43,,5,0,Intimate
36,,4,0,Dresses
48,,5,0,Tops
48,,1,0,Tops
29,,5,9,Bottoms
66,,5,0,Bottoms
94,,1,0,Dresses
61,,4,2,Bottoms
37,,5,2,Dresses
56,,5,0,Bottoms
25,,4,2,Bottoms
46,,5,0,Intimate
65,,5,1,Tops
43,,5,0,Tops
38,,4,0,Tops
41,,4,0,Tops
33,,5,0,Dresses
65,,5,22,Tops
45,,4,0,Bottoms
56,,5,0,Bottoms
58,,4,0,Bottoms
60,,3,0,Bottoms
56,,5,6,Dresses
29,,3,1,Intimate
42,,5,0,Tops
66,,2,0,Tops
50,,5,0,Tops
39,,5,0,Bottoms
48,,5,0,Tops
46,,4,0,Tops
51,,5,0,Dresses
33,,5,0,Dresses
70,,5,0,Tops
36,,4,2,Dresses
53,,4,0,Dresses
21,,4,0,Jackets
53,,4,0,Tops
33,,5,2,Dresses
59,,5,6,Tops
49,,5,0,Bottoms
39,,3,1,Tops
69,,5,0,Tops
59,,5,4,Bottoms
46,,5,1,Bottoms
53,,5,0,Tops
41,,5,1,Tops
47,,4,1,Tops
37,,5,0,Tops
28,,4,0,Tops
39,,5,0,Tops
39,,5,0,Dresses
66,,5,1,Tops
54,,5,0,Tops
55,,5,1,Tops
56,,3,2,Tops
53,,5,0,Tops
66,,4,0,Tops
53,,5,0,Tops
29,,5,28,Tops
32,,3,1,Tops
48,,5,0,Bottoms
79,,4,0,Intimate
52,,4,0,Bottoms
37,,3,0,Bottoms
58,,5,2,Tops
36,,5,0,Tops
58,,4,8,Dresses
38,,5,0,Tops
34,,4,1,Bottoms
28,,5,0,Tops
36,,5,1,Bottoms
56,,5,7,Tops
47,,4,0,Bottoms
65,,5,16,Tops
54,,3,16,Tops
28,,5,0,Tops
37,,5,2,Bottoms
25,,5,0,Bottoms
44,,5,0,Tops
47,,5,0,Bottoms
30,,5,0,Tops
32,,4,0,Bottoms
41,,4,7,Tops
46,,5,2,Tops
56,,5,1,Tops
53,,4,4,Bottoms
59,,2,1,Tops
55,,5,12,Tops
64,,2,2,Dresses
39,,5,4,Intimate
35,,5,0,Bottoms
25,,5,0,Intimate
43,,5,4,Tops
28,,5,2,Intimate
40,,5,2,Bottoms
58,,4,0,Tops
54,,5,4,Intimate
34,,5,3,Dresses
30,,3,0,Intimate
36,,3,5,Intimate
29,,5,8,Intimate
30,,5,1,Dresses
46,,4,3,Bottoms
31,,5,1,Dresses
43,,2,0,Bottoms
29,,5,0,Intimate
34,,5,0,Intimate
34,,2,4,Intimate
38,,5,2,Intimate
25,,5,1,Intimate
44,,2,0,Intimate
43,,5,0,Intimate
35,,5,40,Dresses
47,,4,9,Dresses
44,,5,2,Bottoms
46,,5,3,Dresses
56,,3,0,Dresses
45,,5,3,Dresses
49,,5,0,Dresses
41,,5,2,Dresses
40,,5,0,Bottoms
34,,5,0,Bottoms
27,,5,4,Dresses
44,,5,14,Dresses
59,,5,0,Dresses
60,,5,8,Dresses
57,,4,29,Dresses
26,,4,1,Dresses
37,,3,2,Bottoms
33,,5,0,Bottoms
37,,5,2,Bottoms
41,,5,13,Dresses
31,,5,1,Dresses
21,,5,0,Bottoms
24,,5,2,Dresses
19,,4,0,Intimate
60,,5,0,Dresses
46,,5,3,Dresses
65,,3,6,Tops
44,,5,1,Dresses
26,,3,1,Tops
54,,5,4,Dresses
61,,4,1,Dresses
41,,5,0,Bottoms
25,,5,0,Bottoms
46,,3,0,Tops
21,,5,0,Intimate
40,,2,2,Dresses
25,,1,0,Intimate
68,,4,1,Dresses
41,,4,0,Dresses
24,,3,1,Tops
27,,4,4,Dresses
49,,5,0,Dresses
65,,3,6,Dresses
44,,5,2,Dresses
31,,1,4,Dresses
41,,2,0,Bottoms
50,,4,2,Tops
52,,5,10,Tops
56,,1,2,Tops
43,,4,0,Bottoms
53,,5,0,Dresses
48,,4,0,Dresses
37,,5,0,Bottoms
35,,4,0,Dresses
61,,5,17,Dresses
63,,4,0,Dresses
62,,5,1,Intimate
35,,4,0,Bottoms
39,,4,1,Bottoms
48,,4,0,Intimate
30,,4,0,Bottoms
30,,3,1,Dresses
69,,5,0,Intimate
53,,2,12,Bottoms
46,,3,0,Bottoms
62,,5,13,Bottoms
47,,5,0,Bottoms
40,,3,1,Bottoms
33,,5,1,Bottoms
35,,5,5,Intimate
47,,4,0,Bottoms
47,,5,0,Intimate
41,,5,1,Intimate
38,,5,1,Intimate
39,,5,27,Intimate
39,,4,0,Intimate
53,,5,1,Tops
49,,5,2,Tops
33,,1,9,Bottoms
41,,2,1,Dresses
48,,5,4,Dresses
49,,3,7,Dresses
34,,5,1,Bottoms
36,,1,1,Bottoms
49,,5,3,Intimate
45,,5,1,Bottoms
42,,4,2,Tops
54,,4,2,Tops
33,,4,0,Dresses
43,,1,2,Bottoms
48,,4,0,Tops
48,,4,0,Dresses
54,,4,1,Dresses
35,,4,0,Tops
35,,2,2,Dresses
39,,5,0,Dresses
35,,5,0,Tops
57,,2,3,Dresses
53,,3,0,Tops
45,,5,2,Dresses
46,,2,0,Dresses
36,,4,3,Dresses
48,,5,5,Dresses
45,,4,0,Tops
45,,5,1,Tops
34,,2,11,Dresses
57,,5,0,Intimate
22,,5,0,Intimate
67,,5,4,Dresses
50,,3,1,Dresses
43,,5,0,Bottoms
34,,4,2,Dresses
38,,3,0,Tops
62,,4,3,Tops
57,,5,1,Intimate
60,,5,0,Tops
56,,5,1,Dresses
49,,5,0,Tops
32,,5,2,Dresses
49,,5,0,Tops
59,,4,0,Jackets
36,,5,2,Tops
32,,2,7,Tops
54,,5,0,Tops
39,,5,1,Jackets
46,,5,0,Tops
49,,1,1,Tops
39,,5,0,Tops
58,,5,1,Tops
21,,2,3,Bottoms
45,,5,0,Tops
30,,5,0,Bottoms
43,,5,0,Dresses
66,,5,6,Jackets
52,,5,3,Dresses
45,,5,0,Dresses
48,,5,0,Dresses
51,,4,0,Tops
35,,4,0,Tops
65,,4,0,Tops
62,,5,1,Dresses
36,,4,0,Bottoms
45,,5,0,Dresses
49,,4,1,Dresses
33,,2,0,Tops
33,,5,1,Intimate
35,,5,0,Bottoms
38,,3,4,Dresses
38,,3,2,Dresses
70,,5,0,Tops
43,,5,2,Tops
37,,5,1,Dresses
48,,4,0,Jackets
31,,5,2,Tops
35,,5,0,Intimate
55,,5,0,Bottoms
50,,3,5,Tops
34,,3,0,Bottoms
39,,5,2,Dresses
65,,5,11,Tops
50,,4,8,Dresses
68,,5,3,Dresses
39,,5,0,Tops
48,,5,0,Bottoms
58,,3,16,Dresses
36,,4,0,Jackets
54,,5,1,Tops
25,,3,0,Dresses
53,,5,8,Dresses
40,,3,2,Dresses
67,,1,0,Tops
23,,5,0,Dresses
38,,4,0,Dresses
33,,3,37,Dresses
39,,5,4,Dresses
32,,3,2,Tops
23,,5,0,Dresses
50,,5,0,Jackets
36,,4,0,Dresses
35,,2,4,Tops
27,,5,0,Dresses
47,,4,19,Dresses
37,,4,3,Jackets
53,,4,2,Dresses
31,,3,2,Dresses
66,,4,2,Dresses
48,,4,0,Dresses
42,,2,6,Dresses
27,,5,1,Dresses
46,,3,0,Dresses
50,,5,1,Dresses
29,,4,0,Dresses
43,,5,13,Dresses
48,,5,0,Dresses
35,,2,3,Dresses
35,,2,9,Tops
30,,1,0,Dresses
38,,3,6,Dresses
37,,5,2,Dresses
30,,3,0,Dresses
46,,2,0,Tops
56,,3,0,Dresses
42,,4,1,Dresses
